"agea","gndr","eduyrs","cntry","nwspol","netusoft","netustm"
42,"Mujer",17,"Irlanda",60,5,360
16,"Mujer",12,"Irlanda",30,5,360
37,"Mujer",22,"Irlanda",120,5,480
44,"Varón",17,"Irlanda",60,4,150
77,"Varón",5,"Irlanda",60,5,300
68,"Varón",16,"Irlanda",60,5,180
61,"Varón",13,"Irlanda",120,4,360
63,"Mujer",19,"Irlanda",60,5,480
18,"Mujer",13,"Irlanda",30,4,165
66,"Varón",11,"Irlanda",60,4,90
77,"Varón",14,"Irlanda",481,5,130
71,"Mujer",15,"Irlanda",180,5,60
58,"Varón",19,"Irlanda",240,4,180
36,"Varón",14,"Irlanda",0,4,300
49,"Varón",14,"Irlanda",25,5,60
63,"Varón",30,"Irlanda",0,5,120
44,"Mujer",9,"Irlanda",0,5,480
63,"Mujer",12,"Irlanda",90,5,180
49,"Varón",13,"Irlanda",20,5,120
56,"Mujer",12,"Irlanda",0,5,120
71,"Varón",21,"Irlanda",240,5,180
31,"Mujer",16,"Irlanda",150,5,180
50,"Varón",17,"Irlanda",120,5,720
65,"Varón",20,"Irlanda",60,5,60
40,"Varón",13,"Irlanda",60,5,300
48,"Varón",15,"Irlanda",60,5,150
45,"Mujer",17,"Irlanda",60,5,600
36,"Mujer",16,"Irlanda",20,5,270
33,"Mujer",18,"Irlanda",60,5,600
76,"Varón",11,"Irlanda",60,5,60
24,"Varón",17,"Irlanda",150,5,300
35,"Mujer",15,"Irlanda",0,5,240
67,"Varón",20,"Irlanda",60,4,30
39,"Varón",18,"Irlanda",60,5,720
28,"Mujer",17,"Irlanda",90,5,600
36,"Mujer",17,"Irlanda",10,5,330
83,"Varón",20,"Irlanda",120,5,300
60,"Varón",19,"Irlanda",120,5,360
56,"Varón",14,"Irlanda",25,5,50
52,"Varón",25,"Irlanda",60,4,180
48,"Mujer",19,"Irlanda",5,5,240
59,"Mujer",14,"Irlanda",60,5,300
68,"Mujer",15,"Irlanda",60,5,150
30,"Mujer",13,"Irlanda",0,5,390
55,"Varón",13,"Irlanda",120,5,480
80,"Varón",8,"Irlanda",119,5,179
41,"Mujer",15,"Irlanda",30,5,60
61,"Varón",12,"Irlanda",0,4,120
79,"Varón",18,"Irlanda",120,5,330
42,"Mujer",17,"Irlanda",20,5,240
79,"Varón",14,"Irlanda",60,5,180
55,"Varón",21,"Irlanda",120,5,240
34,"Mujer",13,"Irlanda",12,5,210
71,"Mujer",17,"Irlanda",240,5,120
60,"Mujer",20,"Irlanda",90,5,120
59,"Mujer",21,"Irlanda",0,4,120
57,"Mujer",13,"Irlanda",0,5,120
58,"Mujer",16,"Irlanda",60,5,120
68,"Mujer",13,"Irlanda",210,5,250
53,"Mujer",16,"Irlanda",60,4,20
39,"Varón",19,"Irlanda",0,5,120
38,"Varón",16,"Irlanda",90,5,180
21,"Varón",14,"Irlanda",0,5,240
49,"Mujer",12,"Irlanda",5,4,180
25,"Mujer",16,"Irlanda",0,5,120
48,"Varón",26,"Irlanda",60,5,300
48,"Mujer",18,"Irlanda",20,5,180
53,"Mujer",20,"Irlanda",30,5,120
61,"Mujer",12,"Irlanda",30,5,120
53,"Mujer",16,"Irlanda",60,5,30
74,"Varón",11,"Irlanda",90,5,180
30,"Mujer",14,"Irlanda",0,5,300
41,"Mujer",15,"Irlanda",60,5,120
85,"Mujer",23,"Irlanda",60,4,60
20,"Varón",13,"Irlanda",570,4,480
41,"Varón",21,"Irlanda",45,5,300
41,"Varón",12,"Irlanda",120,5,240
58,"Varón",13,"Irlanda",120,4,60
52,"Mujer",18,"Irlanda",0,5,120
25,"Mujer",23,"Irlanda",920,5,600
41,"Mujer",17,"Irlanda",20,5,600
35,"Mujer",18,"Irlanda",180,5,360
44,"Mujer",17,"Irlanda",120,5,600
76,"Mujer",9,"Irlanda",140,5,145
53,"Mujer",12,"Irlanda",45,5,300
55,"Mujer",15,"Irlanda",210,4,150
61,"Varón",16,"Irlanda",120,5,120
55,"Varón",17,"Irlanda",90,5,180
73,"Varón",18,"Irlanda",60,5,120
69,"Varón",16,"Irlanda",150,4,150
59,"Varón",14,"Irlanda",120,5,120
31,"Mujer",20,"Irlanda",30,5,600
42,"Varón",14,"Irlanda",30,5,165
17,"Mujer",11,"Irlanda",0,5,120
83,"Mujer",16,"Irlanda",60,5,120
27,"Varón",18,"Irlanda",5,5,300
54,"Mujer",14,"Irlanda",30,5,480
73,"Varón",8,"Irlanda",60,5,150
58,"Varón",16,"Irlanda",0,5,480
54,"Varón",10,"Irlanda",270,5,180
67,"Mujer",13,"Irlanda",90,5,60
68,"Varón",17,"Irlanda",120,5,180
38,"Mujer",18,"Irlanda",30,5,600
65,"Mujer",17,"Irlanda",60,5,120
78,"Mujer",20,"Irlanda",360,5,360
20,"Mujer",11,"Irlanda",0,5,240
40,"Varón",17,"Irlanda",180,5,330
17,"Mujer",13,"Irlanda",0,5,300
67,"Varón",13,"Irlanda",60,5,20
49,"Varón",19,"Irlanda",240,5,330
70,"Mujer",20,"Irlanda",90,5,45
58,"Varón",13,"Irlanda",60,5,120
36,"Mujer",16,"Irlanda",0,5,300
34,"Mujer",15,"Irlanda",90,5,210
18,"Varón",14,"Irlanda",30,5,300
69,"Mujer",8,"Irlanda",30,5,300
37,"Mujer",18,"Irlanda",60,5,180
44,"Varón",16,"Irlanda",0,5,720
57,"Varón",14,"Irlanda",130,5,200
68,"Mujer",9,"Irlanda",80,5,150
75,"Varón",13,"Irlanda",480,5,30
49,"Varón",14,"Irlanda",60,5,120
42,"Mujer",16,"Irlanda",120,5,120
63,"Mujer",17,"Irlanda",123,5,120
68,"Mujer",19,"Irlanda",120,4,240
36,"Mujer",13,"Irlanda",0,5,180
23,"Mujer",17,"Irlanda",70,5,190
41,"Mujer",17,"Irlanda",30,5,180
63,"Mujer",17,"Irlanda",30,4,60
63,"Varón",19,"Irlanda",90,5,180
44,"Mujer",15,"Irlanda",10,5,360
46,"Mujer",12,"Irlanda",60,5,60
42,"Mujer",17,"Irlanda",60,5,150
64,"Varón",6,"Irlanda",20,5,180
52,"Mujer",14,"Irlanda",35,4,265
64,"Varón",16,"Irlanda",60,5,720
27,"Mujer",16,"Irlanda",0,5,600
68,"Mujer",11,"Irlanda",60,5,60
28,"Mujer",17,"Irlanda",0,5,600
46,"Varón",15,"Irlanda",30,5,60
35,"Mujer",16,"Irlanda",120,5,105
62,"Varón",14,"Irlanda",60,5,120
43,"Varón",16,"Irlanda",0,5,60
33,"Mujer",14,"Irlanda",300,5,360
56,"Varón",16,"Irlanda",30,5,330
55,"Varón",10,"Irlanda",60,4,240
56,"Mujer",20,"Irlanda",90,5,600
30,"Mujer",14,"Irlanda",0,5,240
65,"Varón",13,"Irlanda",30,5,60
55,"Mujer",15,"Irlanda",60,5,180
49,"Mujer",18,"Irlanda",0,5,0
60,"Mujer",22,"Irlanda",30,5,30
55,"Varón",18,"Irlanda",120,5,240
28,"Mujer",20,"Irlanda",120,5,480
85,"Mujer",7,"Irlanda",0,5,60
45,"Varón",17,"Irlanda",60,5,360
48,"Mujer",18,"Irlanda",90,5,600
60,"Varón",14,"Irlanda",30,5,600
49,"Mujer",11,"Irlanda",0,5,120
90,"Varón",15,"Irlanda",240,4,180
57,"Mujer",30,"Irlanda",60,5,300
84,"Varón",22,"Irlanda",60,5,120
69,"Varón",18,"Irlanda",180,4,60
38,"Mujer",18,"Irlanda",60,5,240
75,"Varón",20,"Irlanda",90,5,30
39,"Varón",14,"Irlanda",0,5,330
57,"Varón",12,"Irlanda",60,5,300
81,"Varón",11,"Irlanda",90,4,120
72,"Varón",5,"Irlanda",120,5,120
70,"Mujer",10,"Irlanda",120,4,180
63,"Varón",24,"Irlanda",60,5,270
49,"Varón",16,"Irlanda",150,5,180
31,"Mujer",15,"Irlanda",10,5,205
44,"Varón",18,"Irlanda",60,5,60
54,"Mujer",16,"Irlanda",195,5,90
82,"Mujer",18,"Irlanda",180,5,300
76,"Mujer",14,"Irlanda",60,5,240
72,"Varón",16,"Irlanda",10,4,60
37,"Varón",16,"Irlanda",30,5,240
60,"Mujer",16,"Irlanda",240,5,300
39,"Mujer",25,"Irlanda",120,5,600
27,"Varón",16,"Irlanda",0,5,350
35,"Mujer",15,"Irlanda",60,5,90
25,"Mujer",20,"Irlanda",120,5,300
58,"Mujer",16,"Irlanda",180,5,300
87,"Mujer",11,"Irlanda",120,5,120
33,"Mujer",13,"Irlanda",360,5,600
56,"Mujer",18,"Irlanda",60,5,300
38,"Mujer",18,"Irlanda",30,5,360
37,"Mujer",16,"Irlanda",60,5,270
51,"Varón",15,"Irlanda",180,5,60
56,"Mujer",19,"Irlanda",90,4,120
48,"Varón",13,"Irlanda",30,4,90
16,"Varón",12,"Irlanda",0,5,300
35,"Mujer",16,"Irlanda",90,5,360
56,"Mujer",11,"Irlanda",30,4,270
26,"Varón",13,"Irlanda",180,5,220
80,"Varón",10,"Irlanda",158,5,270
45,"Mujer",19,"Irlanda",30,5,60
15,"Varón",11,"Irlanda",15,5,180
41,"Mujer",19,"Irlanda",0,5,720
37,"Varón",18,"Irlanda",30,5,480
42,"Varón",17,"Irlanda",10,5,300
42,"Mujer",22,"Irlanda",30,5,720
73,"Mujer",16,"Irlanda",150,5,20
45,"Mujer",17,"Irlanda",10,5,180
37,"Varón",18,"Irlanda",15,5,120
44,"Mujer",16,"Irlanda",20,5,330
58,"Varón",20,"Irlanda",180,5,480
48,"Mujer",16,"Irlanda",60,5,360
42,"Mujer",17,"Irlanda",20,5,120
67,"Mujer",16,"Irlanda",240,5,330
47,"Mujer",14,"Irlanda",0,5,180
60,"Mujer",18,"Irlanda",240,5,510
46,"Mujer",23,"Irlanda",90,5,510
59,"Mujer",12,"Irlanda",60,5,240
78,"Varón",14,"Irlanda",60,5,90
17,"Mujer",12,"Irlanda",10,5,420
57,"Mujer",10,"Irlanda",0,5,180
45,"Varón",15,"Irlanda",60,5,180
37,"Varón",17,"Irlanda",60,5,510
35,"Mujer",16,"Irlanda",60,5,180
57,"Mujer",16,"Irlanda",60,5,510
37,"Mujer",15,"Irlanda",15,5,120
44,"Varón",18,"Irlanda",60,5,180
47,"Mujer",18,"Irlanda",60,4,240
26,"Mujer",14,"Irlanda",60,4,180
56,"Varón",14,"Irlanda",80,5,90
19,"Mujer",16,"Irlanda",10,5,270
28,"Mujer",14,"Irlanda",60,5,120
41,"Mujer",20,"Irlanda",150,5,120
38,"Mujer",18,"Irlanda",30,5,480
46,"Mujer",18,"Irlanda",120,5,120
72,"Mujer",12,"Irlanda",25,4,145
50,"Varón",5,"Irlanda",0,5,60
68,"Mujer",16,"Irlanda",60,5,60
77,"Varón",8,"Irlanda",150,5,45
51,"Mujer",20,"Irlanda",90,4,150
21,"Mujer",14,"Irlanda",10,5,240
41,"Mujer",18,"Irlanda",30,5,600
32,"Mujer",21,"Irlanda",90,5,660
47,"Varón",13,"Irlanda",60,5,60
37,"Mujer",17,"Irlanda",30,5,240
53,"Varón",11,"Irlanda",0,5,60
65,"Varón",16,"Irlanda",120,5,60
81,"Varón",15,"Irlanda",60,5,15
65,"Varón",12,"Irlanda",270,5,340
61,"Mujer",21,"Irlanda",30,5,720
36,"Varón",16,"Irlanda",210,5,255
44,"Mujer",20,"Irlanda",60,5,300
57,"Mujer",17,"Irlanda",30,5,180
38,"Varón",18,"Irlanda",45,5,120
79,"Mujer",8,"Irlanda",90,4,60
58,"Mujer",16,"Irlanda",15,5,60
72,"Mujer",14,"Irlanda",70,5,220
55,"Mujer",14,"Irlanda",120,5,180
32,"Varón",18,"Irlanda",50,5,60
34,"Mujer",15,"Irlanda",15,5,90
16,"Mujer",12,"Irlanda",60,5,600
63,"Varón",15,"Irlanda",60,5,60
57,"Mujer",13,"Irlanda",30,5,180
51,"Mujer",20,"Irlanda",150,4,130
58,"Varón",16,"Irlanda",360,4,240
59,"Mujer",15,"Irlanda",120,5,120
51,"Varón",20,"Irlanda",30,5,490
68,"Mujer",13,"Irlanda",60,5,330
68,"Varón",21,"Irlanda",120,5,120
17,"Mujer",13,"Irlanda",5,5,300
54,"Mujer",25,"Irlanda",90,5,120
58,"Varón",15,"Irlanda",120,5,30
70,"Mujer",17,"Irlanda",30,4,30
18,"Mujer",16,"Irlanda",0,5,270
35,"Mujer",16,"Irlanda",60,5,180
45,"Varón",11,"Irlanda",360,5,180
33,"Mujer",25,"Irlanda",20,5,180
62,"Mujer",11,"Irlanda",0,5,60
51,"Varón",14,"Irlanda",480,5,360
34,"Varón",25,"Irlanda",30,5,600
32,"Mujer",15,"Irlanda",0,5,390
72,"Mujer",13,"Irlanda",60,5,60
72,"Mujer",14,"Irlanda",60,4,30
42,"Varón",14,"Irlanda",0,5,120
25,"Varón",22,"Irlanda",870,5,600
33,"Varón",14,"Irlanda",180,4,240
70,"Varón",14,"Irlanda",270,5,90
61,"Mujer",18,"Irlanda",150,4,180
18,"Varón",13,"Irlanda",90,5,360
48,"Varón",17,"Irlanda",0,5,60
75,"Mujer",5,"Irlanda",30,5,30
43,"Mujer",18,"Irlanda",60,5,120
40,"Varón",20,"Irlanda",60,5,420
51,"Mujer",18,"Irlanda",60,5,600
79,"Varón",12,"Irlanda",60,5,210
31,"Mujer",13,"Irlanda",10,5,150
46,"Mujer",15,"Irlanda",60,5,600
46,"Varón",22,"Irlanda",0,4,360
38,"Mujer",13,"Irlanda",30,5,120
53,"Mujer",9,"Irlanda",0,5,360
21,"Mujer",16,"Irlanda",0,5,480
44,"Varón",16,"Irlanda",30,5,300
16,"Mujer",11,"Irlanda",0,5,240
45,"Mujer",14,"Irlanda",10,5,140
59,"Mujer",17,"Irlanda",90,5,300
65,"Mujer",13,"Irlanda",30,4,30
21,"Varón",14,"Irlanda",30,5,375
55,"Mujer",13,"Irlanda",60,5,120
18,"Varón",9,"Irlanda",30,5,70
53,"Mujer",17,"Irlanda",270,5,600
32,"Mujer",14,"Irlanda",0,5,360
66,"Varón",13,"Irlanda",120,5,90
44,"Mujer",18,"Irlanda",90,5,300
54,"Mujer",18,"Irlanda",100,4,300
27,"Mujer",16,"Irlanda",60,5,300
24,"Mujer",15,"Irlanda",0,5,90
84,"Varón",20,"Irlanda",180,5,30
22,"Mujer",17,"Irlanda",20,5,360
44,"Varón",13,"Irlanda",30,5,900
28,"Varón",19,"Irlanda",60,5,240
42,"Mujer",18,"Irlanda",0,5,600
38,"Varón",14,"Irlanda",30,5,390
38,"Mujer",18,"Irlanda",120,5,240
43,"Mujer",17,"Irlanda",30,5,300
28,"Varón",15,"Irlanda",300,5,900
24,"Mujer",13,"Irlanda",30,5,120
41,"Mujer",16,"Irlanda",60,4,180
40,"Mujer",14,"Irlanda",120,5,310
56,"Varón",14,"Irlanda",130,5,200
25,"Mujer",13,"Irlanda",10,5,360
56,"Mujer",19,"Irlanda",30,5,120
60,"Mujer",13,"Irlanda",300,5,720
58,"Mujer",17,"Irlanda",60,5,60
52,"Mujer",16,"Irlanda",200,4,90
51,"Mujer",17,"Irlanda",20,5,120
38,"Mujer",18,"Irlanda",10,5,180
38,"Varón",25,"Irlanda",120,5,480
42,"Varón",22,"Irlanda",90,5,600
63,"Mujer",25,"Irlanda",30,5,120
41,"Mujer",14,"Irlanda",60,5,300
43,"Mujer",18,"Irlanda",60,5,600
56,"Varón",12,"Irlanda",10,5,60
65,"Varón",16,"Irlanda",240,4,60
73,"Mujer",8,"Irlanda",0,5,30
50,"Mujer",20,"Irlanda",225,5,240
50,"Varón",16,"Irlanda",30,5,330
34,"Varón",19,"Irlanda",30,5,720
28,"Mujer",17,"Irlanda",0,5,180
42,"Varón",14,"Irlanda",0,5,120
43,"Mujer",12,"Irlanda",30,5,90
63,"Mujer",17,"Irlanda",90,5,105
51,"Varón",18,"Irlanda",90,5,75
73,"Varón",17,"Irlanda",210,5,480
68,"Mujer",16,"Irlanda",0,5,60
39,"Mujer",17,"Irlanda",15,5,300
28,"Mujer",13,"Irlanda",30,5,180
20,"Mujer",16,"Irlanda",120,5,120
56,"Varón",16,"Irlanda",70,5,30
81,"Mujer",14,"Irlanda",30,4,30
30,"Mujer",19,"Irlanda",10,5,60
63,"Mujer",19,"Irlanda",90,5,40
34,"Varón",11,"Irlanda",150,5,180
74,"Mujer",13,"Irlanda",120,5,270
49,"Mujer",16,"Irlanda",0,4,120
74,"Varón",8,"Irlanda",30,4,60
35,"Varón",18,"Irlanda",30,5,510
32,"Varón",17,"Irlanda",12,5,205
31,"Varón",18,"Irlanda",0,5,60
36,"Mujer",13,"Irlanda",0,5,180
85,"Mujer",11,"Irlanda",120,5,240
84,"Varón",29,"Irlanda",0,5,300
58,"Mujer",13,"Irlanda",60,5,120
42,"Mujer",10,"Irlanda",30,5,30
79,"Varón",19,"Irlanda",120,5,120
49,"Mujer",15,"Irlanda",0,5,180
49,"Mujer",17,"Irlanda",30,5,240
24,"Varón",18,"Irlanda",50,5,370
32,"Mujer",16,"Irlanda",60,5,120
55,"Mujer",18,"Irlanda",80,5,140
34,"Mujer",18,"Irlanda",30,5,120
42,"Varón",16,"Irlanda",0,5,60
53,"Mujer",12,"Irlanda",5,5,0
53,"Mujer",16,"Irlanda",60,5,120
48,"Varón",18,"Irlanda",60,5,60
77,"Mujer",14,"Irlanda",80,4,425
36,"Varón",8,"Irlanda",20,5,90
56,"Varón",22,"Irlanda",120,4,240
33,"Mujer",13,"Irlanda",0,5,240
32,"Mujer",25,"Irlanda",10,5,480
32,"Varón",10,"Irlanda",0,5,40
43,"Varón",14,"Irlanda",90,5,80
75,"Varón",8,"Irlanda",30,4,30
60,"Varón",13,"Irlanda",90,5,150
57,"Mujer",14,"Irlanda",60,5,60
63,"Mujer",17,"Irlanda",60,5,90
31,"Mujer",17,"Irlanda",60,5,210
42,"Mujer",16,"Irlanda",60,5,240
60,"Varón",24,"Irlanda",90,5,330
53,"Mujer",13,"Irlanda",75,5,90
71,"Varón",18,"Irlanda",180,4,60
43,"Mujer",21,"Irlanda",60,5,720
28,"Mujer",13,"Irlanda",0,5,360
39,"Mujer",13,"Irlanda",0,5,600
27,"Mujer",18,"Irlanda",30,5,180
44,"Varón",20,"Irlanda",70,4,600
34,"Varón",15,"Irlanda",30,5,180
44,"Varón",18,"Irlanda",30,5,720
50,"Mujer",15,"Irlanda",0,5,240
32,"Mujer",13,"Irlanda",0,4,20
43,"Mujer",20,"Irlanda",75,4,75
63,"Varón",13,"Irlanda",120,5,240
46,"Varón",11,"Irlanda",150,5,60
40,"Mujer",11,"Irlanda",0,5,210
24,"Mujer",14,"Irlanda",300,5,400
57,"Varón",16,"Irlanda",30,4,150
20,"Varón",14,"Irlanda",15,5,270
63,"Mujer",17,"Irlanda",90,5,120
44,"Varón",17,"Irlanda",60,4,90
71,"Varón",12,"Irlanda",60,5,120
35,"Mujer",18,"Irlanda",60,5,60
56,"Varón",13,"Irlanda",120,5,300
33,"Varón",14,"Irlanda",30,5,180
69,"Mujer",16,"Irlanda",60,5,150
42,"Varón",14,"Irlanda",60,5,30
73,"Varón",13,"Irlanda",120,5,75
56,"Mujer",16,"Irlanda",30,5,600
43,"Varón",16,"Irlanda",60,5,480
62,"Mujer",12,"Irlanda",120,4,15
62,"Varón",5,"Irlanda",60,5,360
54,"Varón",16,"Irlanda",15,5,300
55,"Varón",14,"Irlanda",90,5,180
59,"Mujer",14,"Irlanda",60,5,60
37,"Varón",17,"Irlanda",60,5,120
37,"Varón",19,"Irlanda",15,5,180
70,"Mujer",17,"Irlanda",90,5,120
24,"Varón",15,"Irlanda",60,4,60
19,"Mujer",14,"Irlanda",10,5,270
53,"Mujer",8,"Irlanda",60,5,210
72,"Mujer",15,"Irlanda",120,5,60
56,"Mujer",16,"Irlanda",30,5,210
42,"Varón",25,"Irlanda",60,5,180
20,"Mujer",17,"Irlanda",30,5,180
26,"Varón",14,"Irlanda",60,5,600
40,"Varón",16,"Irlanda",60,5,210
39,"Mujer",11,"Irlanda",10,5,120
62,"Mujer",14,"Irlanda",120,5,300
51,"Varón",13,"Irlanda",60,5,120
60,"Mujer",14,"Irlanda",0,5,300
33,"Mujer",14,"Irlanda",30,5,300
35,"Mujer",16,"Irlanda",20,5,280
68,"Mujer",13,"Irlanda",60,5,120
33,"Mujer",16,"Irlanda",30,5,240
28,"Varón",23,"Irlanda",60,5,600
33,"Mujer",15,"Irlanda",30,5,480
58,"Mujer",9,"Irlanda",0,5,120
45,"Varón",13,"Irlanda",60,5,180
45,"Mujer",14,"Irlanda",20,4,180
62,"Varón",12,"Irlanda",190,4,150
32,"Mujer",17,"Irlanda",120,5,420
69,"Mujer",18,"Irlanda",120,5,90
72,"Mujer",14,"Irlanda",180,5,300
51,"Mujer",13,"Irlanda",10,4,300
44,"Mujer",18,"Irlanda",10,4,120
42,"Varón",20,"Irlanda",60,5,120
54,"Varón",16,"Irlanda",270,4,90
38,"Mujer",20,"Irlanda",180,5,180
56,"Mujer",10,"Irlanda",0,5,180
76,"Mujer",14,"Irlanda",120,5,90
67,"Mujer",11,"Irlanda",120,5,40
19,"Mujer",15,"Irlanda",30,5,190
50,"Mujer",13,"Irlanda",90,5,330
68,"Mujer",18,"Irlanda",120,5,60
66,"Mujer",7,"Irlanda",80,4,110
46,"Varón",18,"Irlanda",30,5,360
33,"Varón",14,"Irlanda",10,5,180
38,"Varón",20,"Irlanda",955,5,360
50,"Varón",14,"Irlanda",60,5,120
30,"Varón",13,"Irlanda",0,5,300
64,"Varón",14,"Irlanda",55,5,60
22,"Mujer",14,"Irlanda",20,5,485
57,"Varón",15,"Irlanda",130,5,180
36,"Varón",14,"Irlanda",60,5,60
77,"Mujer",16,"Irlanda",120,4,20
31,"Mujer",16,"Irlanda",0,5,60
57,"Mujer",20,"Irlanda",180,5,60
42,"Varón",13,"Irlanda",0,5,240
25,"Varón",20,"Irlanda",60,5,300
62,"Varón",16,"Irlanda",80,4,505
77,"Varón",13,"Irlanda",150,5,270
39,"Varón",14,"Irlanda",65,5,200
22,"Varón",13,"Irlanda",120,5,720
51,"Mujer",14,"Irlanda",360,5,120
17,"Mujer",13,"Irlanda",60,5,240
70,"Mujer",18,"Irlanda",30,4,60
19,"Varón",14,"Irlanda",0,4,179
71,"Mujer",12,"Irlanda",60,5,90
51,"Varón",11,"Irlanda",30,5,240
49,"Mujer",21,"Irlanda",180,5,300
22,"Varón",17,"Irlanda",5,5,660
47,"Varón",14,"Irlanda",15,4,15
59,"Mujer",16,"Irlanda",60,4,60
43,"Varón",13,"Irlanda",5,5,90
30,"Varón",15,"Irlanda",60,5,180
25,"Varón",18,"Irlanda",775,5,600
69,"Varón",12,"Irlanda",60,4,60
79,"Varón",11,"Irlanda",30,5,150
24,"Varón",16,"Irlanda",20,5,600
31,"Varón",16,"Irlanda",180,4,390
54,"Varón",19,"Irlanda",90,4,720
68,"Mujer",14,"Irlanda",240,4,120
55,"Varón",17,"Irlanda",60,4,180
60,"Mujer",18,"Irlanda",30,5,180
52,"Mujer",21,"Irlanda",40,5,420
68,"Varón",23,"Irlanda",60,5,120
44,"Mujer",16,"Irlanda",60,5,300
26,"Varón",15,"Irlanda",60,5,240
32,"Varón",21,"Irlanda",120,5,300
57,"Mujer",18,"Irlanda",60,5,360
56,"Varón",20,"Irlanda",60,4,60
37,"Mujer",14,"Irlanda",0,5,240
18,"Mujer",15,"Irlanda",600,5,300
40,"Mujer",20,"Irlanda",60,5,540
62,"Varón",22,"Irlanda",60,5,120
37,"Varón",19,"Irlanda",120,5,540
40,"Mujer",12,"Irlanda",60,5,120
66,"Mujer",7,"Irlanda",0,4,70
49,"Mujer",19,"Irlanda",30,5,180
71,"Mujer",8,"Irlanda",45,4,45
73,"Varón",15,"Irlanda",30,4,30
77,"Mujer",14,"Irlanda",120,5,60
63,"Mujer",15,"Irlanda",60,5,60
45,"Varón",13,"Irlanda",15,4,60
62,"Mujer",21,"Irlanda",30,5,90
66,"Mujer",14,"Irlanda",90,4,90
45,"Varón",16,"Irlanda",25,5,250
40,"Varón",17,"Irlanda",120,5,60
51,"Varón",13,"Irlanda",0,5,60
39,"Varón",22,"Irlanda",15,5,300
39,"Mujer",16,"Irlanda",65,4,170
35,"Varón",20,"Irlanda",120,5,240
58,"Varón",13,"Irlanda",15,4,75
64,"Varón",4,"Irlanda",10,5,30
15,"Varón",11,"Irlanda",0,5,360
43,"Varón",16,"Irlanda",0,5,150
53,"Varón",18,"Irlanda",60,5,60
59,"Mujer",15,"Irlanda",15,4,180
44,"Mujer",16,"Irlanda",30,5,420
42,"Mujer",13,"Irlanda",30,5,180
27,"Varón",18,"Irlanda",30,5,600
59,"Varón",16,"Irlanda",195,5,90
27,"Mujer",20,"Irlanda",1200,5,120
53,"Mujer",16,"Irlanda",230,5,270
53,"Mujer",18,"Irlanda",50,5,180
69,"Varón",9,"Irlanda",60,4,30
64,"Mujer",12,"Irlanda",30,5,150
77,"Mujer",16,"Irlanda",30,5,180
61,"Varón",13,"Irlanda",30,4,60
55,"Varón",13,"Irlanda",20,5,50
29,"Varón",18,"Irlanda",0,5,360
69,"Varón",18,"Irlanda",90,5,180
74,"Varón",11,"Irlanda",60,5,150
45,"Mujer",18,"Irlanda",60,5,60
37,"Mujer",14,"Irlanda",80,5,210
44,"Mujer",17,"Irlanda",90,5,300
19,"Mujer",15,"Irlanda",0,5,270
69,"Varón",17,"Irlanda",120,4,240
32,"Mujer",17,"Irlanda",20,4,120
35,"Mujer",14,"Irlanda",60,5,300
63,"Mujer",6,"Irlanda",20,4,0
66,"Mujer",12,"Irlanda",90,5,90
40,"Mujer",13,"Irlanda",119,5,599
19,"Varón",14,"Irlanda",30,5,120
50,"Mujer",19,"Irlanda",60,5,240
42,"Mujer",18,"Irlanda",30,5,120
55,"Varón",8,"Irlanda",0,4,120
57,"Varón",18,"Irlanda",60,5,600
52,"Mujer",12,"Irlanda",20,5,60
62,"Mujer",16,"Irlanda",90,5,120
56,"Varón",17,"Irlanda",10,5,180
41,"Mujer",13,"Irlanda",5,4,60
27,"Mujer",14,"Irlanda",300,5,480
49,"Mujer",17,"Irlanda",60,5,300
73,"Mujer",13,"Irlanda",0,4,120
87,"Varón",17,"Irlanda",60,4,120
46,"Varón",14,"Irlanda",0,4,10
70,"Mujer",20,"Irlanda",90,4,45
55,"Mujer",13,"Irlanda",60,5,60
26,"Mujer",15,"Irlanda",0,5,270
54,"Varón",18,"Irlanda",60,5,240
48,"Mujer",21,"Irlanda",60,5,600
25,"Varón",19,"Irlanda",15,5,630
24,"Mujer",18,"Irlanda",10,5,900
38,"Mujer",19,"Irlanda",60,5,240
49,"Varón",20,"Irlanda",600,5,840
50,"Mujer",13,"Irlanda",60,5,180
72,"Varón",18,"Irlanda",120,5,120
40,"Mujer",17,"Irlanda",30,5,600
53,"Varón",16,"Irlanda",90,5,30
75,"Mujer",18,"Irlanda",45,5,60
32,"Mujer",20,"Irlanda",30,5,180
59,"Varón",14,"Irlanda",85,4,85
60,"Mujer",12,"Irlanda",30,4,60
57,"Mujer",17,"Irlanda",20,5,120
78,"Mujer",16,"Irlanda",119,5,120
42,"Mujer",13,"Irlanda",0,5,360
45,"Varón",18,"Irlanda",70,5,140
53,"Mujer",11,"Irlanda",30,4,60
37,"Mujer",18,"Irlanda",60,5,600
43,"Mujer",37,"Irlanda",80,5,180
50,"Mujer",18,"Irlanda",30,5,120
36,"Mujer",18,"Irlanda",60,5,120
68,"Mujer",20,"Irlanda",60,4,120
67,"Varón",17,"Irlanda",90,5,600
44,"Mujer",14,"Irlanda",180,5,240
19,"Varón",14,"Irlanda",0,5,330
57,"Varón",22,"Irlanda",120,4,210
32,"Mujer",18,"Irlanda",30,5,150
81,"Varón",17,"Irlanda",180,5,180
37,"Mujer",18,"Irlanda",10,5,60
22,"Mujer",14,"Irlanda",25,5,210
